,country_id,country,year,main_mean,actuals_last_12months,predicted_change_in_percent,predicted_violence_category
46,222,Egypt,2025,6.8239,1.0,582.39,no-conflict
2,220,Syria,2025,10920.1474,2035.0,436.6165798525798,conflict
52,244,Mauritania,2025,5.0928,1.0,409.28000000000003,no-conflict
44,213,Libya,2025,8.0383,2.0,301.91499999999996,no-conflict
39,62,Jordan,2025,11.3971,3.0,279.90333333333336,no-conflict
6,136,Pakistan,2025,4207.936,1358.0,209.8627393225331,conflict
18,133,Afghanistan,2025,550.8608,180.0,206.03377777777777,conflict
4,120,Somalia,2025,5355.6657000000005,1865.0,187.16706166219842,conflict
62,199,China,2025,2.6469,1.0,164.69,no-conflict
53,198,Taiwan,2025,5.0171,2.0,150.85500000000002,no-conflict
13,223,India,2025,926.9484,381.0,143.29354330708662,conflict
27,9,Brazil,2025,59.7261,25.0,138.9044,conflict
28,17,Mexico,2025,58.0416,25.0,132.1664,conflict
48,67,Algeria,2025,6.6077,3.0,120.25666666666667,no-conflict
17,60,Iraq,2025,671.0153,314.0,113.69914012738856,conflict
67,41,Cote d'Ivoire,2025,1.931,1.0,93.10000000000001,no-conflict
10,50,Mali,2025,2053.2342,1094.0,87.68137111517366,conflict
3,79,Nigeria,2025,5770.2880000000005,3414.0,69.0183948447569,conflict
11,167,"Congo, DRC",2025,1264.0158000000001,783.0,61.43241379310347,conflict
26,138,Bangladesh,2025,62.1363,39.0,59.32384615384615,conflict
45,131,Saudi Arabia,2025,7.661,5.0,53.21999999999999,no-conflict
22,28,Colombia,2025,230.8241,152.0,51.857960526315786,conflict
60,164,Swaziland,2025,2.9187,2.0,45.934999999999995,no-conflict
23,162,Mozambique,2025,211.5371,157.0,34.73700636942676,conflict
20,145,Philippines,2025,306.8206,232.0,32.25025862068966,conflict
19,69,Cameroon,2025,415.0584,315.0,31.76457142857143,conflict
16,124,Yemen,2025,752.8939,583.0,29.141320754716986,conflict
12,78,Niger,2025,1120.4646,868.0,29.085783410138248,conflict
7,57,Ethiopia,2025,3365.9590000000003,2612.0,28.865199081163873,conflict
40,119,Oman,2025,11.3453,9.0,26.058888888888887,no-conflict
78,159,Comoros,2025,1.2414,1.0,24.140000000000008,no-conflict
24,237,Kenya,2025,136.2732,111.0,22.76864864864865,conflict
64,55,Djibouti,2025,2.4154,2.0,20.77,no-conflict
8,149,Myanmar,2025,2970.6374,2581.0,15.096373498643938,conflict
47,163,South Africa,2025,6.6747,6.0,11.244999999999994,no-conflict
5,245,Sudan,2025,4217.28,3801.0,10.95185477505919,conflict
34,96,Turkey,2025,23.0209,21.0,9.623333333333338,no-conflict
33,150,Thailand,2025,34.2841,33.0,3.891212121212128,conflict
37,81,Togo,2025,21.7936,21.0,3.7790476190476254,no-conflict
59,10,Chile,2025,3.0415,3.0,1.3833333333333364,no-conflict
9,47,Burkina Faso,2025,2680.7847,2863.0,-6.364488298987071,conflict
15,65,Russia,2025,835.8305,913.0,-8.452300109529022,conflict
57,73,Tunisia,2025,3.4602,4.0,-13.495000000000001,no-conflict
36,246,South Sudan,2025,21.8335,26.0,-16.025,no-conflict
21,70,Central African Republic,2025,249.2809,303.0,-17.729075907590758,conflict
38,235,Uganda,2025,11.7968,16.0,-26.270000000000003,no-conflict
29,74,Benin,2025,50.7123,71.0,-28.574225352112677,conflict
58,234,United States,2025,3.2091,5.0,-35.818000000000005,no-conflict
54,125,Armenia,2025,4.3997,7.0,-37.14714285714285,no-conflict
51,11,Ecuador,2025,5.2051,9.0,-42.16555555555556,no-conflict
32,209,Indonesia,2025,35.8513,63.0,-43.0931746031746,conflict
14,94,Lebanon,2025,857.6817,1602.0,-46.46181647940075,conflict
25,24,Haiti,2025,78.2901,171.0,-54.21631578947369,conflict
43,165,Angola,2025,9.3721,21.0,-55.37095238095239,no-conflict
31,214,Chad,2025,35.9288,85.0,-57.73082352941176,conflict
56,243,Morocco,2025,3.5621,9.0,-60.42111111111112,no-conflict
35,155,Burundi,2025,21.8549,60.0,-63.57516666666666,no-conflict
1,218,Israel,2025,11420.1981,37170.0,-69.2757651331719,conflict
30,128,Iran,2025,47.073100000000004,168.0,-71.98029761904762,conflict
0,117,Ukraine,2025,12381.5342,54536.0,-77.2965853747983,conflict
41,126,Azerbaijan,2025,10.1114,0.0,,no-conflict
42,172,Madagascar,2025,9.4217,0.0,,no-conflict
49,13,Peru,2025,6.3791,0.0,,no-conflict
50,4,Venezuela,2025,5.6773,0.0,,no-conflict
55,157,Zambia,2025,3.9197,0.0,,no-conflict
61,16,Guatemala,2025,2.6849,0.0,,no-conflict
63,242,Tanzania,2025,2.4415,0.0,,no-conflict
65,137,Tajikistan,2025,2.2795,0.0,,no-conflict
66,179,Papua New Guinea,2025,1.9713,0.0,,no-conflict
68,101,Poland,2025,1.8907,0.0,,no-conflict
69,48,Guinea,2025,1.7812999999999999,0.0,,no-conflict
70,134,Kyrgyzstan,2025,1.672,0.0,,no-conflict
71,56,Eritrea,2025,1.6442,0.0,,no-conflict
72,156,Rwanda,2025,1.5892,0.0,,no-conflict
73,158,Zimbabwe,2025,1.4581,0.0,,no-conflict
74,166,Congo,2025,1.4443,0.0,,no-conflict
75,32,Honduras,2025,1.3102,0.0,,no-conflict
76,132,United Arab Emirates,2025,1.2846,0.0,,no-conflict
77,42,Ghana,2025,1.2759,0.0,,no-conflict
79,143,North Korea,2025,1.1164,0.0,,no-conflict
80,177,Australia,2025,1.0695999999999999,0.0,,no-conflict
81,52,Senegal,2025,0.9177,0.0,,no-conflict
82,8,Bolivia,2025,0.9011,0.0,,no-conflict
83,100,Hungary,2025,0.847,0.0,,no-conflict
84,27,Belize,2025,0.8057000000000001,0.0,,no-conflict
85,123,Uzbekistan,2025,0.7936,0.0,,no-conflict
86,161,Malawi,2025,0.7836000000000001,0.0,,no-conflict
87,129,Kuwait,2025,0.7355,0.0,,no-conflict
88,205,Malaysia,2025,0.7223999999999999,0.0,,no-conflict
89,122,Turkmenistan,2025,0.6826,0.0,,no-conflict
90,148,Laos,2025,0.6770999999999999,0.0,,no-conflict
91,89,Bulgaria,2025,0.6696,0.0,,no-conflict
92,31,El Salvador,2025,0.6641,0.0,,no-conflict
93,146,South Korea,2025,0.6306,0.0,,no-conflict
94,92,Georgia,2025,0.6033,0.0,,no-conflict
95,110,Belarus,2025,0.5787,0.0,,no-conflict
96,116,Romania,2025,0.5606,0.0,,no-conflict
97,7,Argentina,2025,0.5546,0.0,,no-conflict
98,169,Gabon,2025,0.5539000000000001,0.0,,no-conflict
99,3,Trinidad and Tobago,2025,0.5244,0.0,,no-conflict
100,53,Sierra Leone,2025,0.5169,0.0,,no-conflict
101,23,Dominican Republic,2025,0.5105999999999999,0.0,,no-conflict
102,58,Mongolia,2025,0.4775,0.0,,no-conflict
103,232,Kosovo,2025,0.4538,0.0,,no-conflict
104,76,Equatorial Guinea,2025,0.4472,0.0,,no-conflict
105,139,Bhutan,2025,0.4298,0.0,,no-conflict
106,130,Qatar,2025,0.4281,0.0,,no-conflict
107,135,Nepal,2025,0.417,0.0,,no-conflict
108,66,Sweden,2025,0.4154,0.0,,no-conflict
109,112,Finland,2025,0.4006,0.0,,no-conflict
110,1,Guyana,2025,0.3982,0.0,,no-conflict
111,64,Norway,2025,0.3964,0.0,,no-conflict
112,25,Jamaica,2025,0.3845,0.0,,no-conflict
113,63,Kazakhstan,2025,0.3661,0.0,,no-conflict
114,2,Suriname,2025,0.36169999999999997,0.0,,no-conflict
115,33,Nicaragua,2025,0.3601,0.0,,no-conflict
