,country_id,country,year,main_mean,actuals_last_12months,predicted_change_in_percent,predicted_violence_category
18,133,Afghanistan,2025,457.7155,158.0,189.69335443037977,high
13,223,India,2025,767.5427999999999,373.0,105.77554959785522,high
17,60,Iraq,2025,497.5277,314.0,58.44831210191083,high
16,69,Cameroon,2025,513.9955,346.0,48.553612716763006,high
19,145,Philippines,2025,349.31,243.0,43.748971193415635,high
23,162,Mozambique,2025,170.2817,140.0,21.629785714285717,high
22,28,Colombia,2025,173.94,145.0,19.95862068965517,high
12,78,Niger,2025,976.981,820.0,19.144024390243903,high
14,65,Russia,2025,727.4611,649.0,12.089537750385206,high
15,124,Yemen,2025,632.894,575.0,10.068521739130436,high
25,237,Kenya,2025,105.6737,116.0,-8.901982758620692,high
21,70,Central African Republic,2025,248.5956,299.0,-16.857658862876256,high
20,94,Lebanon,2025,292.6923,368.0,-20.46404891304348,high
24,24,Haiti,2025,120.2681,170.0,-29.254058823529412,high
