,country_id,country,year,main_mean,actuals_last_12months,predicted_change_in_percent,predicted_violence_category
47,222,Egypt,2025,7.8316,1.0,683.16,low
51,244,Mauritania,2025,6.2919,1.0,529.19,low
44,213,Libya,2025,9.829,2.0,391.45000000000005,low
0,220,Syria,2025,9702.4852,2011.0,382.47067130780704,war
6,136,Pakistan,2025,4726.6709,1325.0,256.72987924528303,war
49,198,Taiwan,2025,7.0559,2.0,252.79500000000002,low
18,133,Afghanistan,2025,457.7155,158.0,189.69335443037977,high
64,199,China,2025,2.7047,1.0,170.47,low
4,120,Somalia,2025,6016.7227,2232.0,169.56642921146954,war
48,67,Algeria,2025,7.7253,3.0,157.51,low
27,9,Brazil,2025,53.8423,23.0,134.09695652173914,medium
32,17,Mexico,2025,41.4625,18.0,130.34722222222223,medium
68,41,Cote d'Ivoire,2025,2.1045,1.0,110.44999999999999,low
13,223,India,2025,767.5427999999999,373.0,105.77554959785522,high
3,79,Nigeria,2025,6746.781,3374.0,99.96387077652638,war
26,138,Bangladesh,2025,65.4523,34.0,92.50676470588233,medium
34,81,Togo,2025,37.1,21.0,76.66666666666667,medium
59,164,Swaziland,2025,3.2954,2.0,64.77,low
10,50,Mali,2025,2100.2452,1322.0,58.86877458396368,war
17,60,Iraq,2025,497.5277,314.0,58.44831210191083,high
7,57,Ethiopia,2025,4351.0372,2768.0,57.19065028901733,war
5,47,Burkina Faso,2025,5029.084,3231.0,55.65100588053233,war
16,69,Cameroon,2025,513.9955,346.0,48.553612716763006,high
39,119,Oman,2025,13.3058,9.0,47.84222222222222,low
19,145,Philippines,2025,349.31,243.0,43.748971193415635,high
45,163,South Africa,2025,8.3713,6.0,39.52166666666666,low
11,167,"Congo, DRC",2025,1092.6345000000001,818.0,33.57389975550124,war
8,149,Myanmar,2025,3422.3752,2602.0,31.52863950807071,war
31,150,Thailand,2025,43.3555,34.0,27.51617647058823,medium
66,55,Djibouti,2025,2.5425,2.0,27.125,low
77,159,Comoros,2025,1.2508,1.0,25.07999999999999,low
23,162,Mozambique,2025,170.2817,140.0,21.629785714285717,high
22,28,Colombia,2025,173.94,145.0,19.95862068965517,high
12,78,Niger,2025,976.981,820.0,19.144024390243903,high
50,13,Peru,2025,6.9907,6.0,16.51166666666667,low
14,65,Russia,2025,727.4611,649.0,12.089537750385206,high
54,73,Tunisia,2025,4.4455,4.0,11.1375,low
15,124,Yemen,2025,632.894,575.0,10.068521739130436,high
35,246,South Sudan,2025,28.2094,26.0,8.497692307692303,medium
36,96,Turkey,2025,26.327199999999998,26.0,1.2584615384615296,medium
46,131,Saudi Arabia,2025,8.2623,9.0,-8.196666666666669,low
25,237,Kenya,2025,105.6737,116.0,-8.901982758620692,high
65,10,Chile,2025,2.6032,3.0,-13.226666666666661,low
21,70,Central African Republic,2025,248.5956,299.0,-16.857658862876256,high
9,245,Sudan,2025,3276.4317,3965.0,-17.36616141235813,war
40,235,Uganda,2025,12.8737,16.0,-19.539375000000003,low
20,94,Lebanon,2025,292.6923,368.0,-20.46404891304348,high
56,234,United States,2025,3.7619000000000002,5.0,-24.761999999999993,low
28,74,Benin,2025,51.0869,69.0,-25.961014492753627,medium
24,24,Haiti,2025,120.2681,170.0,-29.254058823529412,high
29,209,Indonesia,2025,46.7898,72.0,-35.01416666666667,medium
52,11,Ecuador,2025,5.4685,9.0,-39.23888888888889,low
41,165,Angola,2025,11.6145,21.0,-44.69285714285714,low
53,125,Armenia,2025,4.8576,11.0,-55.84,low
58,243,Morocco,2025,3.4587,9.0,-61.56999999999999,low
30,214,Chad,2025,44.4069,120.0,-62.994249999999994,medium
33,128,Iran,2025,38.7131,164.0,-76.39445121951219,medium
2,218,Israel,2025,7380.0011,35802.0,-79.38662337299593,war
37,155,Burundi,2025,23.0289,122.0,-81.1238524590164,low
1,117,Ukraine,2025,8498.5952,52174.0,-83.71105301491166,war
42,126,Azerbaijan,2025,11.4531,430.0,-97.33648837209302,low
38,4,Venezuela,2025,15.3519,0.0,,low
43,172,Madagascar,2025,10.2329,0.0,,low
55,137,Tajikistan,2025,3.8466,0.0,,low
57,134,Kyrgyzstan,2025,3.5665999999999998,0.0,,low
60,16,Guatemala,2025,3.1592000000000002,0.0,,low
61,157,Zambia,2025,3.0951999999999997,0.0,,low
62,242,Tanzania,2025,3.0227,0.0,,low
63,62,Jordan,2025,2.761,0.0,,low
67,56,Eritrea,2025,2.3458,0.0,,low
69,101,Poland,2025,2.0613,0.0,,low
70,156,Rwanda,2025,1.8625,0.0,,low
71,179,Papua New Guinea,2025,1.8369,0.0,,low
72,158,Zimbabwe,2025,1.7112,0.0,,low
73,48,Guinea,2025,1.567,0.0,,low
74,166,Congo,2025,1.3911,0.0,,low
75,132,United Arab Emirates,2025,1.3908,0.0,,low
76,42,Ghana,2025,1.3441,0.0,,low
78,143,North Korea,2025,1.2357,0.0,,low
79,177,Australia,2025,1.1942,0.0,,low
80,100,Hungary,2025,1.1572,0.0,,low
81,25,Jamaica,2025,1.0953,0.0,,low
82,27,Belize,2025,1.0775000000000001,0.0,,low
83,116,Romania,2025,1.0269,0.0,,low
84,8,Bolivia,2025,1.0179,0.0,,low
85,3,Trinidad and Tobago,2025,1.0092,0.0,,low
86,52,Senegal,2025,0.9627,0.0,,low
87,53,Sierra Leone,2025,0.8935,0.0,,low
88,122,Turkmenistan,2025,0.8931,0.0,,low
89,129,Kuwait,2025,0.8531,0.0,,low
90,32,Honduras,2025,0.8386,0.0,,low
91,123,Uzbekistan,2025,0.8293,0.0,,low
92,161,Malawi,2025,0.8284,0.0,,low
93,31,El Salvador,2025,0.7464,0.0,,low
94,92,Georgia,2025,0.7306,0.0,,low
95,102,Slovakia,2025,0.7266,0.0,,low
96,89,Bulgaria,2025,0.6798,0.0,,low
97,110,Belarus,2025,0.6636,0.0,,low
98,7,Argentina,2025,0.6398,0.0,,low
99,205,Malaysia,2025,0.6275,0.0,,low
100,148,Laos,2025,0.5883,0.0,,low
101,169,Gabon,2025,0.5849,0.0,,low
102,130,Qatar,2025,0.5087,0.0,,low
103,66,Sweden,2025,0.5068,0.0,,low
104,1,Guyana,2025,0.5064,0.0,,low
105,232,Kosovo,2025,0.4983,0.0,,low
106,76,Equatorial Guinea,2025,0.4945,0.0,,low
107,58,Mongolia,2025,0.49319999999999997,0.0,,low
108,139,Bhutan,2025,0.4823,0.0,,low
109,23,Dominican Republic,2025,0.4809,0.0,,low
